"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EMR","BHR","688.14","688.14000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EMR","BHR","741.86","741.86000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EMR","BHR","841.48","841.48000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EMR","BHR","866.39","866.39000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EMR","BHR","917.65","917.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","EMR","BHR","1030.85","1030.85000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","EMR","BHR","1111.22","1111.22000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","EMR","BHR","1123.63","1123.63000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","EMR","BHR","1134.46","1134.46000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EMR","BHR","1111.43","1111.43000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","SEAR","BGD","8.62","8.62000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","SEAR","BGD","8.42","8.42000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","SEAR","BGD","9.38","9.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","SEAR","BGD","10.31","10.31000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","SEAR","BGD","11.11","11.11000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","SEAR","BGD","11.62","11.62000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","SEAR","BGD","12.38","12.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","SEAR","BGD","14.41","14.41000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","SEAR","BGD","16.00","16.00000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","SEAR","BGD","18.21","18.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","SEAR","BGD","21.15","21.15000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","SEAR","BGD","23.29","23.29000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","SEAR","BGD","23.90","23.90000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","SEAR","BGD","27.41","27.41000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","SEAR","BGD","30.30","30.30000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","SEAR","BGD","33.54","33.54000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","SEAR","BGD","39.56","39.56000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","SEAR","BGD","42.28","42.28000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","SEAR","BGD","44.74","44.74000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","SEAR","BGD","47.67","47.67000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","SEAR","BGD","50.66","50.66000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AMR","BRB","616.38","616.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AMR","BRB","635.96","635.96000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AMR","BRB","683.34","683.34000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AMR","BRB","801.93","801.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AMR","BRB","938.41","938.41000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AMR","BRB","959.41","959.41000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AMR","BRB","1026.71","1026.71000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AMR","BRB","1042.76","1042.76000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AMR","BRB","1136.73","1136.73000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AMR","BRB","1165.94","1165.94000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AMR","BRB","1117.03","1117.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AMR","BRB","1166.43","1166.43000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AMR","BRB","1298.26","1298.26000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AMR","BRB","1266.21","1266.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AMR","BRB","1184.38","1184.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AMR","BRB","1148.70","1148.70000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AMR","BRB","1158.16","1158.16000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AMR","BRB","1180.76","1180.76000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AMR","BRB","1193.49","1193.49000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AMR","BRB","1171.26","1171.26000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AMR","BRB","1199.71","1199.71000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","EUR","BLR","55.50","55.50000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","EUR","BLR","71.50","71.50000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","EUR","BLR","83.74","83.74000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","EUR","BLR","105.66","105.66000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","EUR","BLR","137.28","137.28000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","EUR","BLR","190.86","190.86000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","EUR","BLR","215.72","215.72000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EUR","BLR","271.20","271.20000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EUR","BLR","339.69","339.69000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EUR","BLR","281.03","281.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EUR","BLR","332.70","332.70000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EUR","BLR","310.15","310.15000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","EUR","BLR","355.43","355.43000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","EUR","BLR","443.89","443.89000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","EUR","BLR","438.05","438.05000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","EUR","BLR","352.99","352.99000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EUR","BLR","290.55","290.55000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","EUR","BLR","324.69","324.69000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","EUR","BLR","342.21","342.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","EUR","BLR","390.25","390.25000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","EUR","BLR","408.09","408.09000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","EUR","BEL","1849.92","1849.92000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","EUR","BEL","1879.93","1879.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","EUR","BEL","2084.72","2084.72000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","EUR","BEL","2814.88","2814.88000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","EUR","BEL","3312.74","3312.74000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","EUR","BEL","3405.89","3405.89000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","EUR","BEL","3545.93","3545.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EUR","BEL","4064.88","4064.88000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EUR","BEL","4653.51","4653.51000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EUR","BEL","4638.44","4638.44000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EUR","BEL","4531.03","4531.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EUR","BEL","4930.14","4930.14000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","EUR","BEL","4694.46","4694.46000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","EUR","BEL","4941.97","4941.97000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","EUR","BEL","5063.93","5063.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","EUR","BEL","4432.70","4432.70000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EUR","BEL","4529.79","4529.79000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","EUR","BEL","4761.87","4761.87000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","EUR","BEL","5142.37","5142.37000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","EUR","BEL","4983.66","4983.66000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","EUR","BEL","5009.46","5009.46000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AMR","BLZ","136.52","136.52000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AMR","BLZ","162.07","162.07000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AMR","BLZ","170.58","170.58000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AMR","BLZ","171.86","171.86000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AMR","BLZ","172.95","172.95000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AMR","BLZ","176.54","176.54000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AMR","BLZ","191.04","191.04000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AMR","BLZ","227.64","227.64000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AMR","BLZ","250.87","250.87000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AMR","BLZ","242.10","242.10000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AMR","BLZ","242.62","242.62000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AMR","BLZ","253.36","253.36000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AMR","BLZ","246.75","246.75000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AMR","BLZ","258.76","258.76000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AMR","BLZ","293.15","293.15000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AMR","BLZ","283.95","283.95000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AMR","BLZ","296.56","296.56000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AMR","BLZ","282.96","282.96000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AMR","BLZ","286.60","286.60000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AMR","BLZ","303.53","303.53000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AMR","BLZ","277.99","277.99000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AFR","BEN","15.61","15.61000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AFR","BEN","16.52","16.52000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AFR","BEN","17.18","17.18000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AFR","BEN","21.22","21.22000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AFR","BEN","24.12","24.12000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AFR","BEN","23.65","23.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AFR","BEN","24.89","24.89000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AFR","BEN","27.34","27.34000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AFR","BEN","29.64","29.64000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AFR","BEN","30.00","30.00000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AFR","BEN","30.26","30.26000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AFR","BEN","34.04","34.04000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AFR","BEN","37.99","37.99000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AFR","BEN","34.71","34.71000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AFR","BEN","33.38","33.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AFR","BEN","27.91","27.91000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AFR","BEN","25.93","25.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AFR","BEN","28.52","28.52000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AFR","BEN","29.66","29.66000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AFR","BEN","27.17","27.17000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AFR","BEN","32.13","32.13000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","SEAR","BTN","31.09","31.09000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","SEAR","BTN","35.97","35.97000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","SEAR","BTN","35.96","35.96000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","SEAR","BTN","37.33","37.33000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","SEAR","BTN","46.10","46.10000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","SEAR","BTN","46.69","46.69000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","SEAR","BTN","54.01","54.01000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","SEAR","BTN","64.44","64.44000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","SEAR","BTN","57.31","57.31000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","SEAR","BTN","59.43","59.43000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","SEAR","BTN","71.99","71.99000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","SEAR","BTN","77.32","77.32000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","SEAR","BTN","83.64","83.64000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","SEAR","BTN","85.99","85.99000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","SEAR","BTN","86.81","86.81000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","SEAR","BTN","96.52","96.52000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","SEAR","BTN","97.18","97.18000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","SEAR","BTN","103.39","103.39000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","SEAR","BTN","101.70","101.70000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","SEAR","BTN","115.32","115.32000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","SEAR","BTN","133.70","133.70000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AMR","BOL","42.96","42.96000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AMR","BOL","44.92","44.92000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AMR","BOL","43.49","43.49000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AMR","BOL","46.38","46.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AMR","BOL","46.29","46.29000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AMR","BOL","51.67","51.67000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AMR","BOL","55.93","55.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AMR","BOL","63.46","63.46000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AMR","BOL","77.74","77.74000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AMR","BOL","89.27","89.27000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AMR","BOL","99.99","99.99000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AMR","BOL","119.24","119.24000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AMR","BOL","134.63","134.63000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AMR","BOL","159.09","159.09000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AMR","BOL","178.21","178.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AMR","BOL","194.92","194.92000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AMR","BOL","205.92","205.92000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AMR","BOL","212.88","212.88000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AMR","BOL","229.23","229.23000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AMR","BOL","239.18","239.18000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AMR","BOL","241.12","241.12000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","EUR","BIH","106.29","106.29000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","EUR","BIH","104.88","104.88000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","EUR","BIH","118.69","118.69000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","EUR","BIH","168.28","168.28000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","EUR","BIH","222.18","222.18000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","EUR","BIH","241.77","241.77000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","EUR","BIH","281.62","281.62000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EUR","BIH","364.37","364.37000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EUR","BIH","459.78","459.78000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EUR","BIH","409.51","409.51000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EUR","BIH","406.17","406.17000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EUR","BIH","456.80","456.80000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","EUR","BIH","444.42","444.42000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","EUR","BIH","474.19","474.19000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","EUR","BIH","492.21","492.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","EUR","BIH","430.13","430.13000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EUR","BIH","449.41","449.41000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","EUR","BIH","469.77","469.77000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","EUR","BIH","527.81","527.81000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","EUR","BIH","543.98","543.98000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","EUR","BIH","591.41","591.41000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AFR","BWA","195.30","195.30000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AFR","BWA","191.82","191.82000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AFR","BWA","194.56","194.56000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AFR","BWA","253.96","253.96000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AFR","BWA","279.18","279.18000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AFR","BWA","263.34","263.34000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AFR","BWA","250.92","250.92000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AFR","BWA","296.57","296.57000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AFR","BWA","315.27","315.27000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AFR","BWA","326.95","326.95000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AFR","BWA","378.65","378.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AFR","BWA","415.58","415.58000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AFR","BWA","405.96","405.96000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AFR","BWA","418.32","418.32000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AFR","BWA","402.46","402.46000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AFR","BWA","358.22","358.22000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AFR","BWA","369.84","369.84000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AFR","BWA","444.56","444.56000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AFR","BWA","419.65","419.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AFR","BWA","408.90","408.90000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AFR","BWA","362.73","362.73000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AMR","BRA","310.61","310.61000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AMR","BRA","268.65","268.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AMR","BRA","245.66","245.66000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AMR","BRA","250.31","250.31000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AMR","BRA","294.38","294.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AMR","BRA","383.55","383.55000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AMR","BRA","483.92","483.92000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AMR","BRA","600.64","600.64000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AMR","BRA","705.13","705.13000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AMR","BRA","719.43","719.43000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AMR","BRA","893.78","893.78000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AMR","BRA","1028.08","1028.08000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AMR","BRA","953.70","953.70000","","","","",""
